"DATASET SUELO INTELIGENTE + NASA POWER — SOCONUSCO, CHIAPAS  |  3,000 lecturas  |  25 parcelas  |  2015-2024",,,,,,,,,,,,,,,,,,,,,,,,,
"ID
Parcela",Cultivo,Municipio,Año,Mes,"Num
Mes","T
Total",pH,"Humedad
%","N
ppm","P
ppm","K
ppm","CE
dS/m","Temp
°C","Aplic.
N","Aplic.
P","Aplic.
K",Encal.,Estado,"NASA
T2M °C","NASA
RH2M %","NASA
Prec
mm/día","NASA
GWET
suelo",Lat,Lon,
P013,Maíz,Cacahoatán,2024,Feb,2,109,5.38,37,29.8,16.8,130.4,2.04,25.9,0,0,0,0,Atención,26.8,71.7,0,0.37,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Mar,3,110,5.45,35.3,27.3,16.2,135.1,2.13,27.5,0,0,0,0,Atención,27.9,72.2,0.76,0.353,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Abr,4,111,5.42,39.3,28.8,15.9,131.7,2.21,27.8,0,0,0,0,Atención,29,70,1.33,0.393,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,May,5,112,5.4,67.3,39.5,23,141.2,2.05,27.5,12,6,8,0,Atención,27.7,79.2,4.55,0.673,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Jun,6,113,5.43,82.4,27.7,16.3,135.2,2.17,26.3,0,0,0,0,Atención,26.2,87.2,8.84,0.824,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Jul,7,114,5.43,83.4,29.1,17.5,135,2.13,25.5,0,0,0,0,Atención,26,87.9,7.37,0.834,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Ago,8,115,5.42,83.7,30.8,15.4,134.1,2.18,26.1,0,0,0,0,Atención,26,89.2,7.59,0.837,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Sep,9,116,5.4,86.9,38.9,15.5,134.8,2.15,25.9,12,0,8,0,Atención,25.7,86.2,9.99,0.869,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Oct,10,117,5.32,81.6,28.2,15.8,125.9,2.14,25.9,0,0,0,0,Atención,26.3,85.5,8.04,0.816,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Nov,11,118,5.4,63.8,25.5,14.9,131,2.22,25.6,0,0,0,0,Atención,26,77.5,1.91,0.638,14.99,-92.17,244
P013,Maíz,Cacahoatán,2024,Dic,12,119,5.32,47.5,27.9,15.8,133.4,2.19,25.5,0,0,0,0,Atención,25.2,74.5,1.71,0.475,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Ene,1,0,6.08,40.9,35.1,14.8,195.3,1.25,25.1,0,0,0,0,Precaución,25.6,75.4,0.02,0.409,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Feb,2,1,6.01,33.3,36.4,14.8,191,1.28,26,0,0,0,0,Precaución,26.4,69.4,0,0.333,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Mar,3,2,6.09,31.5,35.5,16.8,190.3,1.31,26.9,0,0,0,0,Precaución,27.5,69.1,1.07,0.315,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Abr,4,3,6.11,37.6,36.5,16.3,215.2,1.32,28.2,0,0,12,0,Óptimo,27.8,70.6,0.87,0.376,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,May,5,4,6.04,67.8,44.8,15.2,193.1,1.32,27.5,10,0,0,0,Óptimo,27.7,77.8,4.76,0.678,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Jun,6,5,6.06,85.6,33.4,14.7,198.5,1.36,26.1,0,0,0,0,Precaución,25.9,85,7.97,0.856,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Jul,7,6,6.06,83.1,36.1,15,201.9,1.32,25.3,0,0,12,0,Óptimo,26,82.7,6.71,0.831,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Ago,8,7,6.05,87.2,35.4,14.5,197.8,1.27,25.6,0,0,0,0,Precaución,25.5,86.8,7.39,0.872,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Sep,9,8,6.02,89.5,45.8,19,196.4,1.3,24.9,10,4,0,0,Precaución,25.9,82.6,9.13,0.895,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Oct,10,9,6.01,79.8,34.4,15.1,208.5,1.32,25.1,0,0,12,0,Óptimo,25.8,86.9,7.23,0.798,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Nov,11,10,5.97,68.5,32.7,14.5,190.7,1.29,25.2,0,0,0,0,Precaución,25.6,81.6,1.99,0.685,14.99,-92.17,244
P014,Plátano,Cacahoatán,2015,Dic,12,11,5.96,43.4,33.6,13.9,194.4,1.37,25.3,0,0,0,0,Precaución,25.3,72.9,0.61,0.434,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Ene,1,12,6.01,41.3,43.3,15.7,206.4,1.3,25,10,0,12,0,Óptimo,25.8,71.5,0.08,0.413,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Feb,2,13,5.93,37.3,34.9,16.2,193.4,1.36,26.1,0,0,0,0,Precaución,26.4,71.3,0.21,0.373,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Mar,3,14,5.94,39,33.1,15.9,192.2,1.29,26.9,0,0,0,0,Precaución,27.5,68.6,0.07,0.39,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Abr,4,15,5.91,38.2,35.7,15.3,211.6,1.33,27.8,0,0,12,0,Precaución,28.4,74.2,0,0.382,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,May,5,16,5.89,64.7,44.8,19.1,200.4,1.37,27.5,10,4,0,0,Precaución,27.8,81.6,4.33,0.647,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Jun,6,17,5.94,85.3,32.5,15.6,199.1,1.34,25.8,0,0,0,0,Precaución,26.2,89.8,8.67,0.853,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Jul,7,18,5.92,79,33.5,14.3,206.1,1.4,25.9,0,0,12,0,Precaución,25.9,85.5,7.33,0.79,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Ago,8,19,5.9,82.6,35.7,16.4,191.5,1.45,25.7,0,0,0,0,Precaución,25.8,88.7,8.33,0.826,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Sep,9,20,5.94,85.7,44.5,14.5,198.3,1.43,25,10,0,0,0,Precaución,25.8,85.6,9.01,0.857,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Oct,10,21,5.95,86.9,35.2,14.9,214.5,1.33,25.2,0,0,12,0,Precaución,25.6,84.3,7.09,0.869,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Nov,11,22,5.9,64.5,31.4,16.1,194.5,1.32,25.2,0,0,0,0,Precaución,25,82.8,2.82,0.645,14.99,-92.17,244
P014,Plátano,Cacahoatán,2016,Dic,12,23,5.96,50.5,34,14.7,193.8,1.35,25,0,0,0,0,Precaución,26,76.7,1.25,0.505,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Ene,1,24,5.89,42.7,45.4,18.5,212.8,1.33,25.6,10,4,12,0,Precaución,25.4,72.1,0.53,0.427,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Feb,2,25,5.96,33.7,34.1,15.9,195.9,1.36,26.3,0,0,0,0,Precaución,26.6,73.1,0,0.337,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Mar,3,26,5.88,38.6,35.1,13.4,201.4,1.35,27.1,0,0,0,0,Precaución,28.2,67.1,0.8,0.386,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Abr,4,27,5.89,35.6,33.4,15.8,205.1,1.42,27.8,0,0,12,0,Precaución,27.8,71.6,0.37,0.356,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,May,5,28,5.8,67.9,42.3,16.5,197.5,1.4,27.5,10,0,0,0,Precaución,27.6,80.3,3.98,0.679,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Jun,6,29,5.88,88.1,33.4,14.1,190.3,1.45,26.4,0,0,0,0,Atención,26.6,85.5,8.03,0.881,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Jul,7,30,5.85,85.9,34.4,15.6,203,1.44,25.5,0,0,12,0,Precaución,25.9,91.4,7.69,0.859,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Ago,8,31,5.83,83.5,34.4,13.8,195.4,1.41,25.2,0,0,0,0,Precaución,26.6,84.9,8.26,0.835,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Sep,9,32,5.83,85.9,44.1,19.5,196.2,1.45,25.3,10,4,0,0,Precaución,25.9,88.7,9.56,0.859,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Oct,10,33,5.84,81.8,34.2,15,199,1.5,25.5,0,0,12,0,Precaución,25.9,85.1,8.47,0.818,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Nov,11,34,5.78,65.2,33.7,15,200.8,1.42,25,0,0,0,0,Precaución,25.7,80.8,2.68,0.652,14.99,-92.17,244
P014,Plátano,Cacahoatán,2017,Dic,12,35,5.88,53.2,33.3,14.1,188.9,1.41,25.2,0,0,0,0,Precaución,25.5,75.6,1.12,0.532,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Ene,1,36,5.9,35.6,42.7,14.2,201.8,1.44,25.4,10,0,12,0.12,Precaución,25.5,75.5,1.08,0.356,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Feb,2,37,5.81,39.6,33.5,14.8,195.4,1.5,26.4,0,0,0,0,Precaución,26.6,72.8,0,0.396,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Mar,3,38,5.84,32.9,32.7,15,194,1.44,27.2,0,0,0,0,Precaución,27.9,69.9,0.52,0.329,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Abr,4,39,5.83,36.5,35.5,15.8,210.8,1.42,27.8,0,0,12,0,Precaución,29,72.2,0.65,0.365,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,May,5,40,5.85,69.1,43.7,19,183.4,1.51,27.5,10,4,0,0,Precaución,27.5,81,4.78,0.691,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Jun,6,41,5.71,91.8,33.1,13,193.8,1.55,26.1,0,0,0,0,Atención,26.3,86.9,8.2,0.918,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Jul,7,42,5.81,83.3,33.9,13.9,211.6,1.42,25,0,0,12,0,Precaución,26.5,84.2,7.18,0.833,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Ago,8,43,5.7,82.3,32.4,14.9,190.8,1.45,25.6,0,0,0,0,Precaución,25.8,86.4,8.11,0.823,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Sep,9,44,5.74,87.7,44.3,15.3,187.3,1.53,25.2,10,0,0,0,Precaución,26,89.8,9.83,0.877,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Oct,10,45,5.8,82.2,31.9,13.7,207.4,1.49,25.1,0,0,12,0,Precaución,25.8,83,7.99,0.822,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Nov,11,46,5.83,69,35,13.8,193.2,1.5,24.8,0,0,0,0,Precaución,25.8,84.1,2.43,0.69,14.99,-92.17,244
P014,Plátano,Cacahoatán,2018,Dic,12,47,5.79,47.2,32.8,15.1,185.9,1.54,25.1,0,0,0,0,Precaución,25.9,76.1,1.14,0.472,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Ene,1,48,5.77,39.8,43.5,18.3,208.2,1.49,25.2,10,4,12,0,Precaución,25.3,73.9,0,0.398,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Feb,2,49,5.69,38,33.4,13.7,192,1.47,26.1,0,0,0,0,Precaución,26.2,74.3,0,0.38,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Mar,3,50,5.73,31,33.3,14.7,192.3,1.58,26.9,0,0,0,0,Atención,28,66.5,1.34,0.31,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Abr,4,51,5.77,37.3,33.9,15,206.3,1.52,27.9,0,0,12,0,Precaución,28,68.9,1.21,0.373,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,May,5,52,5.7,69.2,42.2,14.6,191.2,1.6,27.3,10,0,0,0,Atención,27.5,76.3,4.71,0.692,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Jun,6,53,5.75,82.1,35.1,14,186.6,1.56,26.4,0,0,0,0,Atención,26.8,81.9,8.44,0.821,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Jul,7,54,5.78,80.6,32.5,15.4,205.7,1.61,25.6,0,0,12,0,Precaución,25.8,89,8.78,0.806,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Ago,8,55,5.76,89.1,33.3,14.4,195.5,1.48,25.6,0,0,0,0,Atención,25.9,88.7,7.21,0.891,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Sep,9,56,5.68,91.3,45.4,17.7,196.6,1.64,25.3,10,4,0,0,Atención,26.2,84.7,9.72,0.913,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Oct,10,57,5.74,82.7,33.8,15,209.2,1.52,25.5,0,0,12,0,Precaución,25.9,85.6,7.49,0.827,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Nov,11,58,5.71,71.4,34,13.4,187.4,1.59,25.2,0,0,0,0,Atención,25.8,82,0.81,0.714,14.99,-92.17,244
P014,Plátano,Cacahoatán,2019,Dic,12,59,5.72,42.5,33.7,13.9,195.5,1.58,25.1,0,0,0,0,Atención,25.4,77.7,1.45,0.425,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Ene,1,60,5.68,40.5,43,13.9,201,1.59,24.8,10,0,12,0,Atención,25.6,70.8,0.24,0.405,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Feb,2,61,5.63,42,33.5,13.4,191.5,1.53,26.3,0,0,0,0,Atención,26.2,73.3,0,0.42,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Mar,3,62,5.69,38,32.4,13.8,195.9,1.6,27.5,0,0,0,0,Atención,27.6,70.7,0.5,0.38,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Abr,4,63,5.67,38,34.9,13.7,208.5,1.61,27.8,0,0,12,0,Atención,28.2,69.5,1.37,0.38,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,May,5,64,5.69,65.8,42.7,19,189.2,1.63,27.5,10,4,0,0,Precaución,28.2,80.7,4.76,0.658,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Jun,6,65,5.63,83.9,32.2,13.3,189.8,1.65,25.9,0,0,0,0,Atención,26.5,83.5,7.86,0.839,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Jul,7,66,5.66,83.2,31.4,13.4,208.6,1.67,25.6,0,0,12,0,Atención,26.5,84.7,7.19,0.832,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Ago,8,67,5.66,86.3,32.4,14.3,186.7,1.61,25.6,0,0,0,0,Atención,25.9,85.9,7.03,0.863,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Sep,9,68,5.67,86.1,40.9,12.8,190.3,1.69,25.1,10,0,0,0,Atención,25.8,83.8,9.73,0.861,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Oct,10,69,5.66,80.1,33,13.5,202.4,1.65,25.4,0,0,12,0,Atención,25.7,85.3,6.61,0.801,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Nov,11,70,5.59,67,32.7,13.5,203.9,1.64,25.4,0,0,0,0,Atención,25.8,82.6,1.59,0.67,14.99,-92.17,244
P014,Plátano,Cacahoatán,2020,Dic,12,71,5.6,52.6,33.4,13.7,193,1.65,25.3,0,0,0,0,Atención,25.3,73.4,1.69,0.526,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Ene,1,72,5.74,42.8,42.5,17.9,210.7,1.63,25.3,10,4,12,0.12,Precaución,26.4,78.5,0.09,0.428,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Feb,2,73,5.67,37.9,31.5,14.9,198.7,1.67,25.9,0,0,0,0,Atención,26,73.1,2.12,0.379,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Mar,3,74,5.61,37.9,34.9,14.3,192.6,1.61,27.4,0,0,0,0,Atención,26.8,66.7,0.49,0.379,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Abr,4,75,5.56,34.1,32.6,12.6,201.3,1.63,27.8,0,0,12,0,Atención,27.9,69.8,0.53,0.341,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,May,5,76,5.63,68,40.9,13.2,197,1.59,27.5,10,0,0,0,Atención,27.4,77.1,3.73,0.68,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Jun,6,77,5.51,85.1,31,13.9,193,1.61,25.7,0,0,0,0,Atención,26.9,82.3,8.26,0.851,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Jul,7,78,5.61,86.2,32.6,14.6,203.2,1.72,25.9,0,0,12,0,Atención,26.1,84.5,7.57,0.862,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Ago,8,79,5.54,74.9,30.5,13.8,197.9,1.66,25.7,0,0,0,0,Atención,25.8,85.2,8.19,0.749,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Sep,9,80,5.61,87.6,41.7,17.4,189.1,1.62,25.5,10,4,0,0,Precaución,25.8,84.5,8.83,0.876,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Oct,10,81,5.63,79.5,31.3,13.7,199.6,1.74,25.7,0,0,12,0,Atención,25.2,86.5,6.34,0.795,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Nov,11,82,5.57,62,30.8,14.1,182,1.66,25.1,0,0,0,0,Atención,25.9,84.4,1.81,0.62,14.99,-92.17,244
P014,Plátano,Cacahoatán,2021,Dic,12,83,5.5,47.6,32.8,14.1,190.7,1.67,25.2,0,0,0,0,Atención,25.6,77,0.77,0.476,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Ene,1,84,5.56,41.3,41.3,13.3,205.6,1.78,25.9,10,0,12,0,Atención,26.3,75.3,0.65,0.413,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Feb,2,85,5.62,42.1,31.5,13.7,192,1.66,26.3,0,0,0,0,Atención,26.9,73,0.24,0.421,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Mar,3,86,5.57,33.9,32.7,13.7,197.4,1.73,27.2,0,0,0,0,Atención,28.3,67.9,1.25,0.339,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Abr,4,87,5.51,34.9,32.9,13.8,199.5,1.69,27.8,0,0,12,0,Atención,28,70,0.43,0.349,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,May,5,88,5.58,67.4,40.6,17.8,194.3,1.71,27.4,10,4,0,0,Precaución,27.8,78.7,4.51,0.674,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Jun,6,89,5.49,80.1,31.3,14,194.3,1.72,26.7,0,0,0,0,Atención,27.1,85.6,7.87,0.801,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Jul,7,90,5.56,81.3,32.2,14,193.4,1.72,25.8,0,0,12,0,Atención,25.6,88.7,8.5,0.813,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Ago,8,91,5.51,81.7,32.9,13.7,196.4,1.79,26.1,0,0,0,0,Atención,26.1,83.2,7.01,0.817,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Sep,9,92,5.52,90.3,41.5,12.9,186,1.77,24.9,10,0,0,0,Atención,25.9,86.5,10.13,0.903,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Oct,10,93,5.48,79.8,33.1,12.6,201.6,1.74,25.6,0,0,12,0,Atención,26.1,85.5,7.31,0.798,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Nov,11,94,5.52,67.5,31.7,12.4,187.3,1.77,25.4,0,0,0,0,Atención,25.7,78.6,2.22,0.675,14.99,-92.17,244
P014,Plátano,Cacahoatán,2022,Dic,12,95,5.45,50.4,32.3,14.1,197.2,1.79,25.1,0,0,0,0,Atención,25.6,78.3,0.38,0.504,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Ene,1,96,5.43,43.4,40.8,17.6,200.6,1.77,25.8,10,4,12,0,Atención,25.4,74.2,0.72,0.434,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Feb,2,97,5.47,37.9,32.2,13.8,185.3,1.77,26.4,0,0,0,0,Atención,25.8,73.4,0.56,0.379,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Mar,3,98,5.49,32.3,30.9,12.6,192.5,1.8,26.6,0,0,0,0,Crítico,28.2,71.2,0.2,0.323,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Abr,4,99,5.51,40.6,33.2,12,197.6,1.78,28,0,0,12,0,Atención,28.3,71.5,0.34,0.406,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,May,5,100,5.38,65.7,40.1,11.3,197.1,1.8,27.6,10,0,0,0,Atención,28.1,80.5,3.56,0.657,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Jun,6,101,5.48,80.6,30.9,13.5,189.1,1.79,26.2,0,0,0,0,Atención,26.4,85.1,7.19,0.806,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Jul,7,102,5.47,84.3,32,13.6,205.4,1.81,25.5,0,0,12,0,Atención,25.6,87,8.06,0.843,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Ago,8,103,5.38,80.3,31.4,13,188.7,1.76,25.3,0,0,0,0,Atención,26.2,87.9,7.72,0.803,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Sep,9,104,5.36,90,40.9,16.9,193,1.82,25.3,10,4,0,0,Atención,25.3,83,10.15,0.9,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Oct,10,105,5.42,76.8,31.1,13.3,201.2,1.72,25,0,0,12,0,Atención,26,88.6,8.77,0.768,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Nov,11,106,5.41,61.7,28.3,11.8,184.2,1.86,25.4,0,0,0,0,Atención,25.6,80.6,2.12,0.617,14.99,-92.17,244
P014,Plátano,Cacahoatán,2023,Dic,12,107,5.39,45.8,30.9,13.1,191,1.75,25.6,0,0,0,0,Atención,25.4,75.6,0.27,0.458,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Ene,1,108,5.56,43,40.9,12.6,209.1,1.77,25.4,10,0,12,0.12,Atención,25.2,73.7,0,0.43,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Feb,2,109,5.4,36,31.4,12.9,187.7,1.9,25.9,0,0,0,0,Atención,26.5,72.8,0.52,0.36,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Mar,3,110,5.38,37,29.2,14.1,191.6,1.91,27.2,0,0,0,0,Atención,28.3,74.8,0,0.37,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Abr,4,111,5.37,42.8,29.6,12.9,197.3,1.94,27.7,0,0,12,0,Atención,28.1,73.3,0.79,0.428,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,May,5,112,5.41,71.4,38.9,16.3,190.9,1.9,27.5,10,4,0,0,Atención,28,77.3,4.08,0.714,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Jun,6,113,5.39,80.9,30.5,11.6,190.7,1.84,26.3,0,0,0,0,Atención,26.7,84.5,8.74,0.809,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Jul,7,114,5.43,81.2,31.4,12,205.5,1.78,25.5,0,0,12,0,Atención,25.6,87.3,7.63,0.812,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Ago,8,115,5.37,84.9,31.7,13.8,181.7,1.89,25.6,0,0,0,0,Atención,25.6,85.3,7.81,0.849,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Sep,9,116,5.4,87,39.1,12.4,190.1,1.86,25.5,10,0,0,0,Atención,25.5,88.9,9.12,0.87,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Oct,10,117,5.4,83.6,31.3,13.6,195,1.87,25.6,0,0,12,0,Atención,25.8,86.7,6.76,0.836,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Nov,11,118,5.38,64.1,31.7,12.5,188.8,1.86,25.6,0,0,0,0,Atención,25.6,87,2.38,0.641,14.99,-92.17,244
P014,Plátano,Cacahoatán,2024,Dic,12,119,5.27,51.7,29.3,13.9,186.6,1.83,25.6,0,0,0,0,Atención,26.4,74.3,0.77,0.517,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Ene,1,0,5.89,37.8,26.8,17.7,130.9,1.54,25.3,0,0,0,0,Precaución,25.9,74.5,0.29,0.378,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Feb,2,1,5.87,37.9,28.2,14.5,134.2,1.57,26.4,0,0,0,0,Atención,25.7,73.5,0,0.379,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Mar,3,2,5.83,32.4,26.2,15.9,129.6,1.55,27,0,0,0,0,Atención,27.4,67.1,0.14,0.324,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Abr,4,3,5.84,41.3,25.1,16.2,139.3,1.57,28.1,0,0,0,0,Precaución,27.3,70.2,1.22,0.413,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,May,5,4,5.84,70.8,26.5,16.3,127.2,1.59,27.8,0,0,0,0,Precaución,27.5,83.4,3.11,0.708,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Jun,6,5,5.86,92.3,23.4,16,137.7,1.62,25.8,0,0,0,0,Atención,26.6,85.7,7.64,0.923,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Jul,7,6,5.83,84,30.5,16.4,136.6,1.55,25.4,5,0,7,0,Precaución,25.5,83.3,8.13,0.84,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Ago,8,7,5.86,93.6,25.7,14.8,142,1.57,25.1,0,0,0,0,Atención,25.6,85.4,7.34,0.936,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Sep,9,8,5.78,82.8,25.4,15.8,129.2,1.61,25.4,0,0,0,0,Precaución,26.1,87.4,9.74,0.828,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Oct,10,9,5.81,88.8,25.3,15.4,134,1.58,24.9,0,0,0,0,Atención,25.7,83.4,7.33,0.888,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Nov,11,10,5.8,67.5,26.4,15.8,134.6,1.59,25.5,0,0,0,0,Precaución,26.1,81,2.3,0.675,14.99,-92.17,244
P015,Palma,Cacahoatán,2015,Dic,12,11,5.86,52.3,29.4,14.6,135.1,1.57,25,0,0,0,0,Atención,25.3,77.9,0.7,0.523,14.99,-92.17,244
P015,Palma,Cacahoatán,2016,Ene,1,12,5.84,41.1,32,16.7,142.9,1.56,25.2,5,3,7,0,Precaución,26,74.7,0.59,0.411,14.99,-92.17,244
P015,Palma,Cacahoatán,2016,Feb,2,13,5.8,34,24.3,15.3,134.9,1.59,26.2,0,0,0,0,Atención,26.9,71.1,0.57,0.34,14.99,-92.17,244
P015,Palma,Cacahoatán,2016,Mar,3,14,5.81,33.4,26.1,15.2,131.8,1.59,27.4,0,0,0,0,Atención,27.3,69.6,0,0.334,14.99,-92.17,244
P015,Palma,Cacahoatán,2016,Abr,4,15,5.82,34.9,26.5,15.3,134.4,1.68,27.7,0,0,0,0,Atención,28,73.6,0.32,0.349,14.99,-92.17,244
P015,Palma,Cacahoatán,2016,May,5,16,5.81,71,27.5,15.2,136.8,1.63,27.5,0,0,0,0,Precaución,27,81.9,4.18,0.71,14.99,-92.17,244
